Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,room_type_importance,pool,gym,air,parking,kitchen,tv,number_of_amenities,bed_type_importance,cancellation_policy_importance,rent_cost_index,lux,view,distance_from_most_expensive
63916,4.4067192472642525,Apartment,Private room,2,1.0,Real Bed,strict,True,LA,True,True,,True,33.955880336187874,-118.44805477244316,Westchester/Playa Del Rey,4,95.0,90293,1.0,1.0,2,False,False,False,True,True,True,15,2,3,2500,False,False,11947.124777561703
37112,4.174387269895637,House,Private room,2,1.0,Real Bed,flexible,True,Chicago,True,True,100.0,False,41.92116402071957,-87.70951883700155,Logan Square,13,98.0,60647,1.0,1.0,2,False,False,True,False,True,True,12,2,1,1900,False,False,9437.0556990929
16092,5.899897353582492,House,Entire home/apt,12,5.0,Real Bed,strict,True,LA,True,True,100.0,False,33.986226203341275,-117.8575448448042,,25,90.0,91789,6.0,7.0,3,True,False,True,False,True,True,19,2,3,2500,False,True,11922.071263134068
19510,5.631211781821365,Apartment,Entire home/apt,5,2.0,Real Bed,strict,True,LA,True,True,100.0,False,34.093018506874905,-118.37362993350568,West Hollywood,4,100.0,90069,2.0,4.0,3,False,False,True,True,True,True,22,2,3,2500,False,True,11930.433656339572
7871,5.459585514144161,House,Entire home/apt,16,3.0,Real Bed,moderate,True,LA,True,True,94.0,True,34.208383943059175,-118.53055374971392,Reseda,41,90.0,91335,4.0,9.0,3,False,False,True,True,True,True,23,2,2,2500,False,False,11924.463392800035
73775,3.555348061489413,House,Private room,2,1.5,Real Bed,moderate,True,LA,True,True,100.0,False,33.88530301536173,-118.29262781697884,Gardena,30,93.0,90247,1.0,1.0,2,False,False,True,True,True,False,20,2,2,2500,False,False,11948.551239046676
19097,6.745236349484363,House,Entire home/apt,6,3.5,Real Bed,strict,True,LA,True,False,100.0,False,34.00801968897798,-118.45267188612983,Venice,0,,90066,4.0,3.0,3,True,False,True,True,True,True,22,2,3,2500,False,False,11941.991425618045
13176,6.522092798170153,House,Entire home/apt,5,2.0,Real Bed,strict,True,LA,True,True,86.0,False,34.08166986997961,-118.34245555887304,Mid-Wilshire,4,100.0,nan,2.0,2.0,3,True,False,True,True,True,True,28,2,3,2500,False,False,11930.437244070996
69237,3.912023005428147,House,Private room,1,1.0,Airbed,flexible,False,LA,True,True,100.0,False,34.59732796878139,-118.1523932074338,,2,100.0,93551,1.0,1.0,2,False,False,True,False,True,True,21,1,1,2500,False,False,11871.021414933453
15970,4.0943445622221,House,Private room,2,1.0,Real Bed,flexible,True,LA,True,False,100.0,False,34.012751560315216,-117.80239311035712,,0,,91765,1.0,1.0,2,False,False,False,False,False,False,1,2,1,2500,False,False,11917.311303571832
72865,4.867534450455582,Apartment,Private room,1,1.0,Real Bed,flexible,False,LA,True,False,,False,33.783853425393005,-118.16617487987206,Signal Hill,0,,90804,1.0,1.0,2,False,False,False,False,False,False,1,2,1,2500,False,False,11954.150481802339
68217,3.258096538021482,House,Private room,1,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.07800842347691,-118.09756734158432,San Gabriel,28,93.0,91776,1.0,1.0,2,False,False,True,True,False,False,11,2,2,2500,False,False,11921.73272283103
44666,4.382026634673881,Apartment,Entire home/apt,3,1.0,Real Bed,moderate,True,DC,True,True,,False,38.951543520135466,-77.01673604872724,16th Street Heights,0,,20011,1.0,1.0,3,False,False,True,True,True,True,20,2,2,2127,False,False,9196.22998255158
57314,3.218875824868201,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,33.945409028573,-118.28977954681818,South LA,44,99.0,90044,1.0,1.0,2,False,False,True,False,False,True,11,2,1,2500,False,False,11942.338078188912
35260,3.688879454113936,House,Private room,4,1.0,Real Bed,flexible,False,LA,True,False,100.0,False,33.852414067970926,-118.36385463828849,Torrance,111,93.0,90503,1.0,1.0,2,False,False,True,True,False,False,11,2,1,2500,False,False,11954.53391290544
62094,4.48863636973214,Apartment,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,True,34.08201320349161,-118.37261727636093,Mid-Wilshire,30,94.0,90048,1.0,1.0,2,False,False,True,False,True,True,20,2,3,2500,False,False,11931.515354998675
64384,4.31748811353631,Apartment,Private room,2,1.0,Real Bed,flexible,False,LA,True,True,50.0,False,34.06760865942572,-118.35157966384256,Mid-Wilshire,0,,90036,1.0,1.0,2,False,False,False,True,True,True,18,2,1,2500,False,True,11932.203623612844
25812,3.58351893845611,Townhouse,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,33.91051773831305,-118.36028650495636,Hawthorne,2,90.0,90250,1.0,1.0,2,False,False,True,False,True,True,18,2,2,2500,False,False,11948.49543283298
45927,4.74493212836325,House,Entire home/apt,3,1.0,Real Bed,moderate,True,LA,True,False,100.0,False,33.77389333076842,-118.14434254147756,Long Beach,15,100.0,90814,2.0,3.0,3,False,False,True,False,True,False,17,2,2,2500,False,False,11954.346669041435
41848,4.158883083359672,Apartment,Entire home/apt,2,1.0,Real Bed,flexible,True,LA,True,False,100.0,False,34.11613609059211,-118.15763076863811,Highland Park,1,80.0,91030,1.0,1.0,3,False,False,True,False,True,True,13,2,1,2500,False,False,11920.09355383873
57997,5.003946305945459,Townhouse,Entire home/apt,10,3.0,Real Bed,strict,True,DC,True,True,100.0,True,38.90655308186921,-77.05813021880213,Burleith,5,95.0,20007,4.0,5.0,3,False,False,True,False,True,True,25,2,3,2127,False,False,9202.303034561304
47225,4.8283137373023015,House,Private room,2,1.0,Real Bed,moderate,True,Chicago,True,True,100.0,False,41.91191927754544,-87.69466320833055,Humboldt Park,6,100.0,60647,1.0,2.0,2,False,False,True,False,True,True,17,2,2,1900,False,False,9437.186096217205
10949,3.258096538021482,House,Shared room,1,1.0,Real Bed,moderate,True,LA,True,True,100.0,True,33.99786528907068,-118.32627552025806,South LA,2,100.0,90043,1.0,1.0,1,False,False,True,False,True,False,16,2,2,2500,False,True,11938.35832626296
10970,5.1298987149230735,Guesthouse,Entire home/apt,6,2.0,Real Bed,moderate,True,Chicago,True,True,100.0,False,41.92497459725056,-87.69616655508837,Logan Square,97,98.0,60647,2.0,3.0,3,False,False,True,True,True,True,27,2,2,1900,False,False,9436.072117105252
63372,4.465908118654584,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,True,100.0,False,34.15069069320189,-118.79119529730912,,20,100.0,91301,1.0,1.0,2,False,False,True,True,True,True,14,2,1,2500,False,False,11939.850329663657
42105,3.7841896339182615,Bed & Breakfast,Private room,1,2.5,Real Bed,flexible,True,LA,True,True,100.0,False,34.09795963712568,-118.223345971887,Mount Washington,43,97.0,90065,1.0,1.0,2,False,False,True,True,True,False,25,2,1,2500,False,True,11924.376596987431
2773,4.343805421853683,Apartment,Shared room,2,1.0,Real Bed,flexible,False,LA,True,False,20.0,True,34.15012066128361,-118.28970630239046,Glendale,0,,90001,1.0,1.0,1,True,False,False,False,False,True,9,2,1,2500,False,False,11921.531194081444
55772,4.7791234931115305,Condominium,Entire home/apt,5,1.0,Real Bed,strict,True,LA,True,True,96.0,True,33.98887487386998,-117.91686659024256,,1,100.0,91748,2.0,3.0,3,True,True,True,True,True,True,25,2,3,2500,False,False,11924.02787221348
69693,3.912023005428147,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,False,100.0,True,34.14127674957266,-117.76823229299272,,3,93.0,91750,1.0,1.0,2,False,False,True,True,True,True,24,2,2,2500,False,False,11903.005896559247
44573,5.613128106388071,House,Entire home/apt,6,1.5,Real Bed,flexible,True,LA,True,False,,False,33.98736316396455,-118.37869636752028,Inglewood,0,,90056,3.0,5.0,3,False,False,False,True,True,True,12,2,1,2500,False,False,11941.363563469393
51468,4.48863636973214,Townhouse,Private room,2,1.0,Real Bed,moderate,True,DC,True,True,100.0,False,38.90708674317035,-77.01117576065522,Shaw,28,97.0,20001,1.0,1.0,2,False,False,True,False,True,True,14,2,2,2127,False,False,9199.39067064962
58949,3.80666248977032,House,Shared room,1,1.0,Real Bed,strict,True,DC,True,False,100.0,False,38.89396215460956,-76.93491913467295,Marshall Heights,0,,20019,1.0,1.0,1,False,False,True,True,True,False,17,2,3,2127,False,False,9195.75899626809
49494,4.3694478524670215,House,Private room,2,1.0,Real Bed,flexible,True,DC,True,True,100.0,False,38.90887321043553,-77.009383095568,Shaw,0,,20001,1.0,1.0,2,False,False,True,False,True,True,22,2,1,2127,False,False,9199.14039307883
26714,5.991464547107983,Apartment,Entire home/apt,13,2.0,Real Bed,moderate,True,Chicago,True,True,100.0,False,41.92722329565185,-87.65013852499618,Lakeview,18,98.0,60614,3.0,8.0,3,False,False,True,True,True,True,30,2,2,1900,False,False,9433.669551694487
28520,3.6635616461296463,House,Private room,3,2.5,Real Bed,strict,False,LA,True,False,100.0,False,34.04605348759138,-118.28586182216372,Westlake,15,84.0,90006,1.0,2.0,2,False,False,True,False,False,False,10,2,3,2500,False,False,11931.965515740529
43544,4.007333185232471,Apartment,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,33.78569695109463,-118.19426331897328,Long Beach,0,,90813,1.0,1.0,2,False,False,False,False,True,True,10,2,3,2500,False,False,11955.010793129672
70560,3.80666248977032,House,Private room,2,1.0,Real Bed,strict,True,LA,True,False,100.0,False,33.977366818591136,-117.88975566820712,,4,85.0,91748,1.0,1.0,2,False,False,True,True,True,True,17,2,3,2500,False,False,11924.17809333574
1881,4.007333185232471,House,Private room,1,1.0,Real Bed,strict,True,LA,True,True,100.0,True,33.96362946173189,-118.39261663192528,Westchester/Playa Del Rey,0,,90045,1.0,1.0,2,False,False,True,True,True,True,18,2,3,2500,False,True,11944.290880925784
61653,4.8283137373023015,Apartment,Entire home/apt,4,1.0,Real Bed,strict,True,DC,True,True,100.0,False,38.91245913782566,-77.0207569270663,Shaw,151,96.0,20001,1.0,1.0,3,False,False,True,True,True,True,26,2,3,2127,False,False,9199.553407643138
29120,3.218875824868201,House,Private room,1,1.0,Real Bed,flexible,False,LA,True,False,100.0,False,34.02843892708706,-117.76029488085936,,0,,nan,1.0,1.0,2,False,False,True,True,True,True,14,2,1,2500,False,False,11914.138640960398
28713,4.23410650459726,House,Private room,1,1.0,Real Bed,moderate,True,LA,True,False,100.0,True,34.04286451436142,-118.36280993095352,Culver City,1,100.0,90019,1.0,1.0,2,False,False,True,True,True,True,24,2,2,2500,False,False,11935.133940300566
27017,5.1647859739235145,Condominium,Entire home/apt,4,1.0,Real Bed,moderate,True,DC,True,True,75.0,False,38.918930371473714,-77.03273550972935,Logan Circle,3,,20009,1.0,2.0,3,False,False,True,False,True,True,51,2,2,2127,False,False,9199.77601312109
34053,4.605170185988092,House,Private room,2,1.5,Real Bed,flexible,False,LA,True,False,,False,34.13038575046155,-118.18160958351156,Eagle Rock,2,60.0,91105,1.0,2.0,2,False,False,False,False,False,False,1,2,1,2500,False,True,11919.535857055138
43777,3.912023005428147,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,True,34.07395283933577,-118.27677881384284,Silver Lake,13,92.0,90026,1.0,1.0,2,False,False,True,False,True,True,17,2,3,2500,False,False,11928.79419151081
15368,4.59511985013459,Apartment,Entire home/apt,4,1.0,Real Bed,moderate,True,LA,True,True,100.0,True,34.045078606117286,-118.45678765602688,Brentwood,89,88.0,90025,1.0,1.0,3,False,False,True,True,True,True,21,2,2,2500,False,False,11938.373132829294
5615,4.700480365792417,Apartment,Entire home/apt,1,1.0,Real Bed,strict,True,LA,True,True,100.0,False,34.045190285849536,-118.4505838079885,Westwood,0,,90025,1.0,1.0,3,False,False,True,False,False,False,12,2,3,2500,False,False,11938.133398902324
10812,4.8283137373023015,Apartment,Entire home/apt,4,1.0,Real Bed,strict,True,LA,True,True,67.0,False,34.102406966321205,-118.33272061303543,Hollywood,6,97.0,90028,1.0,2.0,3,False,True,True,False,True,True,15,2,3,2500,False,True,11927.96968637717
12184,4.442651256490317,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,True,89.0,False,34.00084666372581,-118.46619784992822,Venice,149,93.0,90291,1.0,1.0,2,False,False,True,True,False,False,10,2,1,2500,False,False,11943.219266617105
41002,4.23410650459726,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,34.2938277068422,-118.43776995489034,Sylmar,11,98.0,91340,1.0,1.0,2,True,False,True,True,True,True,17,2,3,2500,False,False,11912.367414110395
52039,4.31748811353631,Apartment,Private room,3,1.0,Real Bed,flexible,True,LA,True,True,80.0,False,34.10195219440208,-118.3445047016814,Hollywood,19,86.0,90028,1.0,2.0,2,False,False,True,True,True,True,11,2,1,2500,False,False,11928.450886487337
